 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  Pt2 O4
 Reduced formula:  PtO2
 space group: (Pn-3m), space number:  (224)
 abc:  4.483783   4.483783   4.483783
 angles: 90.000000  90.000000  90.000000
 sites: 6
 mp-20119
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.262 Rnm= 1.415 L3 shell
 Pot 1 Z= 8 Rmt= 0.968 Rnm= 1.088
 Pot 2 Z=78 Rmt= 1.267 Rnm= 1.427
 Gam_ch=5.171E+00 H-L exch
 Mu= 5.496E+00 kf=2.289E+00 Vint=-1.447E+01 Rs_int= 1.584
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   17      icalc       2
 -----------------------------------------------------------------------
   4  12.000   5.1121    2.3109    5.49615 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  1.800  1.1167E+01  3.5278E-01 -2.1724E+01  1.069E+00  7.5907E+00  2.9038E+00
  1.900  1.1137E+01  3.5121E-01 -2.2153E+01  1.070E+00  7.5922E+00  2.9684E+00
  2.000  1.1105E+01  3.4820E-01 -2.2555E+01  1.071E+00  7.5861E+00  3.0359E+00
  2.200  1.1037E+01  3.3805E-01 -2.3272E+01  1.073E+00  7.5625E+00  3.1796E+00
  2.400  1.0961E+01  3.2233E-01 -2.3872E+01  1.075E+00  7.5501E+00  3.3354E+00
  2.600  1.0863E+01  2.9715E-01 -2.4287E+01  1.076E+00  7.5977E+00  3.5121E+00
  2.800  1.0770E+01  3.0508E-01 -2.4706E+01  1.156E+00  5.7518E+00  3.6942E+00
  3.000  1.0755E+01  3.1852E-01 -2.5384E+01  1.199E+00  4.9815E+00  3.8336E+00
  3.200  1.0749E+01  3.2087E-01 -2.6062E+01  1.221E+00  4.6504E+00  3.9673E+00
  3.400  1.0727E+01  3.0995E-01 -2.6648E+01  1.228E+00  4.4890E+00  4.1111E+00
  3.600  1.0697E+01  2.9019E-01 -2.7174E+01  1.233E+00  4.4257E+00  4.2602E+00
  3.800  1.0660E+01  2.6548E-01 -2.7655E+01  1.230E+00  4.4235E+00  4.4142E+00
  4.000  1.0616E+01  2.3845E-01 -2.8094E+01  1.226E+00  4.4629E+00  4.5725E+00
  4.200  1.0565E+01  2.1118E-01 -2.8500E+01  1.219E+00  4.5326E+00  4.7348E+00
  4.400  1.0507E+01  1.8485E-01 -2.8876E+01  1.210E+00  4.6258E+00  4.9007E+00
  4.600  1.0443E+01  1.6054E-01 -2.9226E+01  1.200E+00  4.7376E+00  5.0698E+00
  4.800  1.0373E+01  1.3875E-01 -2.9553E+01  1.189E+00  4.8648E+00  5.2417E+00
  5.000  1.0299E+01  1.1954E-01 -2.9859E+01  1.178E+00  5.0050E+00  5.4162E+00
  5.200  1.0222E+01  1.0272E-01 -3.0146E+01  1.165E+00  5.1563E+00  5.5929E+00
  5.400  1.0142E+01  8.8093E-02 -3.0415E+01  1.153E+00  5.3175E+00  5.7717E+00
  5.600  1.0061E+01  7.5386E-02 -3.0668E+01  1.140E+00  5.4873E+00  5.9523E+00
  5.800  9.9808E+00  6.4443E-02 -3.0908E+01  1.127E+00  5.6650E+00  6.1345E+00
  6.000  9.9004E+00  5.5109E-02 -3.1135E+01  1.115E+00  5.8499E+00  6.3182E+00
  6.500  9.7038E+00  3.7443E-02 -3.1654E+01  1.086E+00  6.3393E+00  6.7828E+00
  7.000  9.5109E+00  2.5693E-02 -3.2117E+01  1.060E+00  6.8627E+00  7.2537E+00
  7.500  9.3150E+00  1.7948E-02 -3.2539E+01  1.037E+00  7.4152E+00  7.7294E+00
  8.000  9.1132E+00  1.2800E-02 -3.2926E+01  1.018E+00  7.9932E+00  8.2091E+00
  8.500  8.9094E+00  9.2694E-03 -3.3271E+01  1.002E+00  8.5941E+00  8.6917E+00
  9.000  8.7080E+00  6.7506E-03 -3.3575E+01  9.876E-01  9.2160E+00  9.1768E+00
  9.500  8.5151E+00  4.9294E-03 -3.3838E+01  9.757E-01  9.8570E+00  9.6639E+00
 10.000  8.3301E+00  3.6421E-03 -3.4067E+01  9.665E-01  1.0516E+01  1.0153E+01
 11.000  7.9735E+00  2.1585E-03 -3.4443E+01  9.545E-01  1.1883E+01  1.1134E+01
 12.000  7.6304E+00  1.3381E-03 -3.4761E+01  9.461E-01  1.3309E+01  1.2119E+01
 13.000  7.3125E+00  7.3375E-04 -3.5084E+01  9.401E-01  1.4789E+01  1.3107E+01
 14.000  7.0128E+00  2.2203E-04 -3.5317E+01  9.372E-01  1.6319E+01  1.4097E+01
 15.000  6.7273E+00  3.1327E-04 -3.3210E+01  9.350E-01  1.7893E+01  1.5089E+01
 16.000  6.4616E+00  7.4100E-04 -3.3574E+01  9.333E-01  1.9510E+01  1.6082E+01
 17.000  6.2091E+00  9.4503E-04 -3.4033E+01  9.314E-01  2.1167E+01  1.7076E+01
 18.000  5.9686E+00  9.3125E-04 -3.4470E+01  9.291E-01  2.2860E+01  1.8071E+01
 19.000  5.7398E+00  8.0074E-04 -3.4855E+01  9.278E-01  2.4588E+01  1.9066E+01
 20.000  5.5207E+00  6.5339E-04 -3.5206E+01  9.272E-01  2.6348E+01  2.0062E+01
