PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   6.000  index, nleg, degeneracy, r=  1.9519
      x           y           z     ipot  label      rleg      beta        eta
   -1.951940    0.000000    0.000000   2 'O     '     1.9519  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519  180.0000    0.0000
     2    3  24.000  index, nleg, degeneracy, r=  3.3322
      x           y           z     ipot  label      rleg      beta        eta
    0.000000   -1.951940    0.000000   2 'O     '     1.9519  135.0000    0.0000
   -1.951940    0.000000    0.000000   2 'O     '     2.7605  135.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519   90.0000    0.0000
     3    2   8.000  index, nleg, degeneracy, r=  3.3809
      x           y           z     ipot  label      rleg      beta        eta
    1.951940    1.951940   -1.951940   1 'Eu    '     3.3809  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     3.3809  180.0000    0.0000
     4    3   6.000  index, nleg, degeneracy, r=  3.9039
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    0.000000    1.951940   2 'O     '     1.9519  180.0000    0.0000
    0.000000    0.000000   -1.951940   2 'O     '     3.9039  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519    0.0000    0.0000
     5    4   6.000  index, nleg, degeneracy, r=  3.9039
      x           y           z     ipot  label      rleg      beta        eta
    0.000000   -1.951940    0.000000   2 'O     '     1.9519  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519    0.0000    0.0000
    0.000000    1.951940    0.000000   2 'O     '     1.9519  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519    0.0000    0.0000
     6    4   6.000  index, nleg, degeneracy, r=  3.9039
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    0.000000    1.951940   2 'O     '     1.9519  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519  180.0000    0.0000
    0.000000    0.000000    1.951940   2 'O     '     1.9519  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519  180.0000    0.0000
     7    4  24.000  index, nleg, degeneracy, r=  3.9039
      x           y           z     ipot  label      rleg      beta        eta
    1.951940    0.000000    0.000000   2 'O     '     1.9519  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519   90.0000    0.0000
    0.000000   -1.951940    0.000000   2 'O     '     1.9519  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519   90.0000    0.0000
     8    3  48.000  index, nleg, degeneracy, r=  4.0466
      x           y           z     ipot  label      rleg      beta        eta
    1.951940    1.951940   -1.951940   1 'Eu    '     3.3809  144.7356    0.0000
    0.000000    1.951940    0.000000   2 'O     '     2.7605   90.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519  125.2644    0.0000
     9    2  24.000  index, nleg, degeneracy, r=  4.3647
      x           y           z     ipot  label      rleg      beta        eta
    1.951940    0.000000    3.903880   2 'O     '     4.3647  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     4.3647  180.0000    0.0000
    10    3  48.000  index, nleg, degeneracy, r=  4.5385
      x           y           z     ipot  label      rleg      beta        eta
   -1.951940    0.000000    3.903880   2 'O     '     4.3647  161.5651    0.0000
    0.000000    0.000000    1.951940   2 'O     '     2.7605   45.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519  153.4349    0.0000
    11    4  24.000  index, nleg, degeneracy, r=  4.7124
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    0.000000    1.951940   2 'O     '     1.9519  135.0000    0.0000
    0.000000    1.951940    0.000000   2 'O     '     2.7605   90.0000    0.0000
    0.000000    0.000000   -1.951940   2 'O     '     2.7605  135.0000    0.0000
    0.000000    0.000000    0.000000   0 'Ti    '     1.9519    0.0000    0.0000
    12    4  24.000  index, nleg, degeneracy, r=  4.7124
      x           y           z     ipot  label      rleg      beta        eta
