 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  Pt2
 Reduced formula:  Pt
 space group: (P6_3/mmc), space number:  (194)
 abc:  2.760666   2.760665   4.792134
 angles: 90.000000  90.000000 120.000009
 sites: 2
 mp-2647022
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.481 Rnm= 1.520 L3 shell
 Pot 1 Z=78 Rmt= 1.495 Rnm= 1.537
 Gam_ch=5.171E+00 H-L exch
 Mu=-1.529E-01 kf=1.999E+00 Vint=-1.538E+01 Rs_int= 1.814
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   19      icalc       2
 -----------------------------------------------------------------------
   4   6.000   5.5213    2.9035   -0.15286 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  9.500  8.5229E+00  1.5999E-01 -3.2213E+01  9.568E-01  1.0732E+01  9.6069E+00
 10.000  8.3325E+00  1.5054E-01 -3.1868E+01  9.487E-01  1.1463E+01  1.0099E+01
 11.000  7.9692E+00  1.8345E-01 -3.1273E+01  9.380E-01  1.2974E+01  1.1086E+01
 12.000  7.6275E+00  2.6511E-01 -3.0991E+01  9.316E-01  1.4544E+01  1.2076E+01
 13.000  7.3058E+00  3.5767E-01 -3.0970E+01  9.274E-01  1.6167E+01  1.3068E+01
 14.000  7.0039E+00  4.3358E-01 -3.1089E+01  9.256E-01  1.7839E+01  1.4061E+01
 15.000  6.7191E+00  4.6403E-01 -3.1277E+01  9.244E-01  1.9556E+01  1.5056E+01
 16.000  6.4517E+00  4.5637E-01 -3.1468E+01  9.239E-01  2.1315E+01  1.6051E+01
 17.000  6.1986E+00  4.3493E-01 -3.1651E+01  9.225E-01  2.3112E+01  1.7047E+01
 18.000  5.9586E+00  4.2201E-01 -3.1859E+01  9.211E-01  2.4946E+01  1.8044E+01
 19.000  5.7288E+00  4.0502E-01 -3.2122E+01  9.204E-01  2.6813E+01  1.9041E+01
 20.000  5.5098E+00  3.7049E-01 -3.2434E+01  9.204E-01  2.8712E+01  2.0038E+01
