 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  P8 Pt4
 Reduced formula:  P2Pt
 space group: (Pa-3), space number:  (205)
 abc:  5.722614   5.722614   5.722614
 angles: 90.000000  90.000000  90.000000
 sites: 12
 mp-730
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.374 Rnm= 1.446 L3 shell
 Pot 1 Z=15 Rmt= 1.324 Rnm= 1.436
 Pot 2 Z=78 Rmt= 1.387 Rnm= 1.462
 Gam_ch=5.171E+00 H-L exch
 Mu= 1.703E+00 kf=2.133E+00 Vint=-1.564E+01 Rs_int= 1.700
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path    4      icalc       2
 -----------------------------------------------------------------------
   2  12.000   4.0465    2.7305    1.70276 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
 11.000  7.9711E+00  3.4961E-01 -2.6016E+01  9.449E-01  1.2439E+01  1.1107E+01
 12.000  7.6316E+00  4.0267E-01 -2.5896E+01  9.378E-01  1.3940E+01  1.2095E+01
 13.000  7.3101E+00  4.5766E-01 -2.5889E+01  9.331E-01  1.5495E+01  1.3085E+01
 14.000  7.0082E+00  4.9986E-01 -2.5949E+01  9.303E-01  1.7099E+01  1.4077E+01
 15.000  6.7245E+00  5.2409E-01 -2.6048E+01  9.290E-01  1.8747E+01  1.5070E+01
 16.000  6.4565E+00  5.2866E-01 -2.6176E+01  9.279E-01  2.0438E+01  1.6065E+01
 17.000  6.2040E+00  5.1594E-01 -2.6319E+01  9.263E-01  2.2168E+01  1.7060E+01
 18.000  5.9638E+00  4.9177E-01 -2.6471E+01  9.245E-01  2.3935E+01  1.8056E+01
 19.000  5.7340E+00  4.6069E-01 -2.6626E+01  9.235E-01  2.5735E+01  1.9052E+01
 20.000  5.5152E+00  4.2489E-01 -2.6788E+01  9.233E-01  2.7568E+01  2.0049E+01
