  2.600  1.4497E+01  1.8591E-01 -2.7495E+01  1.309E+00  3.9491E+00  3.3868E+00
  2.800  1.4474E+01  1.8994E-01 -2.7972E+01  1.389E+00  3.6617E+00  3.5199E+00
  3.000  1.4442E+01  1.8443E-01 -2.8432E+01  1.431E+00  3.5306E+00  3.6569E+00
  3.200  1.4392E+01  1.7015E-01 -2.8852E+01  1.439E+00  3.4891E+00  3.8025E+00
  3.400  1.4333E+01  1.5298E-01 -2.9242E+01  1.433E+00  3.5004E+00  3.9537E+00
  3.600  1.4267E+01  1.3425E-01 -2.9613E+01  1.412E+00  3.5469E+00  4.1100E+00
  3.800  1.4196E+01  1.1581E-01 -2.9965E+01  1.387E+00  3.6187E+00  4.2709E+00
  4.000  1.4122E+01  9.8932E-02 -3.0308E+01  1.359E+00  3.7097E+00  4.4358E+00
  4.200  1.4044E+01  8.3813E-02 -3.0641E+01  1.328E+00  3.8161E+00  4.6044E+00
  4.400  1.3962E+01  7.0939E-02 -3.0967E+01  1.300E+00  3.9351E+00  4.7763E+00
  4.600  1.3876E+01  6.0179E-02 -3.1282E+01  1.270E+00  4.0646E+00  4.9510E+00
  4.800  1.3784E+01  5.1134E-02 -3.1590E+01  1.245E+00  4.2033E+00  5.1282E+00
  5.000  1.3686E+01  4.3699E-02 -3.1887E+01  1.218E+00  4.3498E+00  5.3076E+00
  5.200  1.3583E+01  3.7505E-02 -3.2168E+01  1.196E+00  4.5034E+00  5.4890E+00
  5.400  1.3476E+01  3.2299E-02 -3.2438E+01  1.174E+00  4.6632E+00  5.6721E+00
  5.600  1.3365E+01  2.7851E-02 -3.2695E+01  1.154E+00  4.8287E+00  5.8568E+00
  5.800  1.3252E+01  2.4050E-02 -3.2940E+01  1.135E+00  4.9992E+00  6.0428E+00
  6.000  1.3138E+01  2.0820E-02 -3.3176E+01  1.118E+00  5.1745E+00  6.2301E+00
  6.500  1.2854E+01  1.4761E-02 -3.3722E+01  1.081E+00  5.6311E+00  6.7026E+00
  7.000  1.2587E+01  1.0807E-02 -3.4208E+01  1.052E+00  6.1105E+00  7.1803E+00
  7.500  1.2325E+01  8.2030E-03 -3.4636E+01  1.031E+00  6.6094E+00  7.6620E+00
  8.000  1.2068E+01  6.4192E-03 -3.5021E+01  1.015E+00  7.1255E+00  8.1466E+00
  8.500  1.1817E+01  5.1153E-03 -3.5381E+01  1.002E+00  7.6569E+00  8.6337E+00
  9.000  1.1574E+01  4.1038E-03 -3.5726E+01  9.905E-01  8.2021E+00  9.1226E+00
  9.500  1.1341E+01  3.2993E-03 -3.6056E+01  9.801E-01  8.7599E+00  9.6131E+00
 10.000  1.1117E+01  2.6567E-03 -3.6363E+01  9.708E-01  9.3293E+00  1.0105E+01
 11.000  1.0681E+01  1.7692E-03 -3.6898E+01  9.550E-01  1.0499E+01  1.1091E+01
 12.000  1.0270E+01  1.2337E-03 -3.7371E+01  9.433E-01  1.1707E+01  1.2081E+01
 13.000  9.8835E+00  8.8224E-04 -3.7821E+01  9.359E-01  1.2948E+01  1.3072E+01
 14.000  9.5184E+00  6.3135E-04 -3.8223E+01  9.311E-01  1.4218E+01  1.4065E+01
 15.000  9.1762E+00  4.6160E-04 -3.8586E+01  9.284E-01  1.5515E+01  1.5059E+01
 16.000  8.8528E+00  3.4059E-04 -3.8939E+01  9.269E-01  1.6836E+01  1.6054E+01
 17.000  8.5477E+00  2.4336E-04 -3.9283E+01  9.263E-01  1.8180E+01  1.7050E+01
 18.000  8.2580E+00  1.6738E-04 -3.9591E+01  9.265E-01  1.9545E+01  1.8047E+01
 19.000  7.9846E+00  1.1255E-04 -3.9863E+01  9.270E-01  2.0928E+01  1.9043E+01
 20.000  7.7253E+00  6.9968E-05 -4.0117E+01  9.275E-01  2.2329E+01  2.0041E+01
